trial_len1,trial_len2,reach_diff,peak_velRight,peak_velLeft,vel_inxR,vel_inxL,mo_timeR,mo_timeL,peakAccR,peakAccL,acc_inxR,acc_inxL,firsthand,Participant
1854,2577,723,0.41740826,0.23762433,2528,508,1,1,3.815003379,3.17570564,2402,1,Left reached,23
2897,3031,134,0.278398844,0.312330878,1227,1737,1,235,2.028018994,2.832815942,1,1,Right reached,23
1220,2461,1241,0.493377839,0.545947806,565,1377,273,1,3.591140391,3.874283776,1298,2461,Right reached,23
1272,4709,3437,0.372878973,0.380196553,929,1109,362,3,1.929987617,2.502212182,874,2360,Right reached,23
2669,5711,3042,0.310705252,0.547503203,3619,1708,44,386,3.135323685,1.345370315,1,1656,Left reached,23
4969,5706,737,0.384496117,0.616458704,3814,2499,2,303,2.198245933,8.373589146,1,2588,Left reached,23
1296,2225,929,0.305615479,0.677380176,1065,1819,1,1,1.575630482,6.058652799,29,1947,Right reached,23
1558,3196,1638,0.375157237,0.503178398,511,934,260,280,2.737364927,1.489604311,1,419,Right reached,23
2661,4155,1494,0.365766581,0.460113344,1283,1333,228,261,1.206470108,1.495177052,327,365,Left reached,23
2885,3795,910,0.695034913,0.519521414,675,1254,6,1,3.631752165,1.304769343,3498,1753,Left reached,23
1064,3045,1981,0.492292905,0.642757209,679,906,348,67,2.598441417,3.825633385,1152,814,Right reached,23
1154,2865,1711,0.35906532,0.459599463,947,2820,1,331,0.924301859,3.91575411,341,2751,Right reached,23
2113,3449,1336,0.463933425,0.432837116,1227,1357,1,73,3.003119131,2.50400448,1047,1485,Left reached,23
1737,2656,919,0.38619943,0.366287828,2251,1261,1,315,2.831849216,3.199105704,1,1842,Left reached,23
3061,4226,1165,0.601212753,0.371141379,977,1909,36,292,2.957656793,0.928227471,3808,3250,Left reached,23
1195,3798,2603,0.36523245,0.636044463,1046,2382,332,381,2.342461853,4.738466265,1,3380,Right reached,23
3573,4070,497,0.617714576,0.805993413,2368,1073,332,13,3.881200831,4.334213556,3010,383,Right reached,23
1193,1869,676,0.350103252,0.860976052,770,1352,294,340,2.676785791,3.041491342,1,1234,Right reached,23
1670,3084,1414,0.481527792,0.559579887,791,1701,34,269,2.270219503,2.996108985,914,2753,Right reached,23
1218,4382,3164,0.358743865,0.506885078,1144,2238,35,1,3.251006885,2.57532467,1314,2300,Right reached,23
1251,2176,925,0.698848077,0.986427901,733,860,297,334,4.513794126,4.009646196,931,1100,Right reached,23
1612,2321,709,0.530035496,0.360236873,901,1415,20,256,2.641193397,4.088242505,795,1563,Left reached,23
1044,2534,1490,0.871691555,0.565212411,684,759,289,274,6.938407739,2.762367345,863,1591,Right reached,23
1391,2055,664,0.251870836,0.589512091,1131,1257,270,317,2.35484645,2.578536434,1,1,Right reached,23
2828,3358,530,0.523526629,0.494889613,515,502,1,14,2.86451718,2.428953023,1794,3192,Right reached,23
3378,6555,3177,0.604529,0.417284318,4168,2288,1,1,5.121863105,1.780761326,5075,3443,Left reached,23
1132,2461,1329,0.381833878,0.683410745,1003,1451,1,1,1.227605255,4.766074036,1264,2424,Right reached,23
2642,3142,500,0.408943314,1.004452431,894,1338,259,1,4.394875114,4.322176604,2325,1657,Right reached,24
1306,1707,401,0.646045352,0.896690826,845,1350,28,644,10.49751832,2.867563443,1429,1612,Right reached,24
1010,1763,753,0.54260086,1.244213026,795,723,1,1,4.543165304,7.547829319,1088,1148,Right reached,24
1549,2196,647,1.255347984,0.971371237,626,843,429,21,13.776377,6.481644588,1337,506,Right reached,24
1276,1455,179,0.972334014,0.898271858,766,786,333,335,4.615085912,5.249573648,415,429,Right reached,24
1075,1338,263,0.499249369,1.467660455,691,627,376,1,3.889636003,13.11666723,491,725,Right reached,24
1270,1307,37,1.361665859,0.834640585,502,832,290,298,9.42574182,3.891637908,391,1307,Left reached,24
769,1006,237,1.533494681,0.627720077,432,458,234,221,11.28923257,4.278280245,326,327,Left reached,24
916,1149,233,2.121289468,1.340466538,520,490,274,1,21.48308423,12.84301643,658,615,Right reached,24
1070,1375,305,0.958898298,0.7986279,768,758,1,290,4.565512931,3.202802768,1,472,Right reached,24
1024,1027,3,1.394482759,2.134705356,525,562,363,375,16.33036358,17.04252332,631,658,Left reached,24
834,974,140,1.026900836,1.166341384,884,483,301,1,3.410048894,11.79680339,389,582,Left reached,24
948,1116,168,0.905034288,0.45297245,932,690,285,288,3.21732178,2.899549996,1045,1,Left reached,24
874,1028,154,1.229384773,1.647784753,428,507,247,272,14.2386393,10.16726347,531,392,Right reached,24
1073,1173,100,1.526448914,1.047382113,508,690,57,322,11.07365027,4.751354765,414,379,Left reached,24
867,1046,179,1.26573665,1.070380834,679,713,267,279,5.13948565,4.459821295,957,385,Right reached,24
659,1202,543,1.6264499,2.14283222,442,527,235,277,17.90093632,13.27974481,563,711,Right reached,24
941,1047,106,0.867351921,1.147849804,535,749,1,369,9.750684069,6.39173617,865,451,Right reached,24
933,1255,322,1.48523459,1.028784747,506,821,57,1,11.74661843,3.913503468,969,22,Right reached,24
552,955,403,1.077938998,1.088001238,411,623,237,253,8.73094525,5.983471788,318,320,Right reached,24
1267,1663,396,1.500541242,1.969985018,567,547,345,349,10.35397347,17.02727149,442,651,Right reached,24
675,886,211,0.603800346,1.816387214,575,425,1,250,4.770770009,15.45163025,1,320,Right reached,24
728,811,83,0.92000809,1.751274462,393,427,227,244,8.141760541,14.98125491,314,314,Right reached,24
766,1060,294,1.037730759,1.596578723,426,472,240,253,8.154312846,11.41475445,539,340,Right reached,24
823,1031,208,0.489337385,1.008641502,663,795,1,283,2.974606857,4.569318342,308,338,Right reached,24
571,1001,430,1.024754124,1.584803593,733,422,240,239,4.201917651,18.19433462,971,533,Left reached,24
686,916,230,1.679057907,1.147276793,480,419,232,257,19.05687085,10.17966827,639,325,Left reached,24
608,1006,398,0.830115564,1.834743196,535,525,1,251,4.693166135,11.79078783,278,680,Right reached,24
862,1038,176,1.53252793,0.975967411,464,394,246,1,10.12691983,8.625398716,346,508,Left reached,24
803,1207,404,1.749569549,2.638736512,535,642,206,360,17.1694555,23.25408842,660,814,Right reached,24
838,1601,763,1.277962362,1.594381055,598,502,249,246,6.02310505,10.18344387,892,369,Right reached,24
755,1008,253,0.555820219,1.474454763,563,447,1,248,3.874306614,11.79538865,299,337,Right reached,24
615,942,327,1.197523753,1.366291152,595,482,281,44,6.440171654,14.23837583,541,600,Left reached,24
733,1033,300,1.00429097,0.997717313,392,764,79,267,11.7486313,4.09646584,485,343,Right reached,24
764,899,135,0.573529752,1.672496927,574,486,227,283,3.501274777,12.20300775,308,357,Right reached,24
737,779,42,1.449042192,0.620054368,626,647,249,227,5.562867137,3.502010587,336,315,Left reached,24
933,962,29,0.962219975,1.516141205,688,541,252,1,5.040703679,8.165046205,347,392,Right reached,24
1021,1106,85,0.872234236,1.410510087,742,407,216,202,4.998360994,10.98374479,275,306,Right reached,24
868,1209,341,1.204183908,1.975967529,457,514,288,292,12.48814574,14.00389731,565,389,Left reached,24
1060,1093,33,0.811919331,0.906706619,697,921,1,1,4.750614262,9.084263985,320,1,Right reached,24
946,1036,90,1.128166548,1.903205396,685,506,297,286,5.581436784,12.71833075,360,373,Right reached,24
733,873,140,0.597049172,1.238351785,510,717,215,244,4.363588194,6.208052984,273,301,Right reached,24
852,1047,195,0.414985948,1.065774102,774,645,228,1,2.597785666,4.927307487,303,333,Right reached,24
806,1188,382,2.592561829,1.610854567,553,527,365,1,20.079753,13.04182564,454,679,Left reached,24
931,1294,363,0.79511271,1.864445327,666,469,231,256,4.783719216,13.30507242,1,1185,Left reached,24
816,934,118,0.914761606,1.753975859,413,462,237,240,7.458236086,12.93586009,321,930,Left reached,24
790,912,122,1.165590357,0.714016844,635,712,303,1,5.426281481,2.820891607,903,782,Left reached,24
871,1012,141,2.220036214,2.608795401,483,554,263,275,16.16991404,23.98828777,682,738,Right reached,24
714,836,122,1.827055666,1.206277449,528,472,260,1,12.10242956,8.715598488,692,617,Left reached,24
1106,1378,272,0.991992367,1.045200474,453,500,261,1,7.247206301,7.629099911,351,1151,Left reached,24
754,844,90,0.639503596,1.599179964,619,555,1,47,4.470103296,10.09315143,368,421,Right reached,24
986,1070,84,1.061187894,1.316809931,818,568,261,1,4.976613557,7.368735128,957,693,Right reached,24
831,986,155,0.970150645,0.507283102,697,665,228,1,3.456753903,5.709931408,323,1,Left reached,24
1003,1564,561,0.902669828,1.096259753,735,766,256,278,4.435837899,5.217786177,322,1123,Left reached,24
934,1003,69,0.971875312,1.115800396,770,453,276,258,3.50391512,9.782181568,985,564,Left reached,24
678,1060,382,1.246192503,1.12016129,676,518,328,1,6.352819755,7.632094522,389,644,Left reached,24
1054,1574,520,1.51996311,1.388743904,610,632,20,405,10.98013741,9.411537734,500,493,Right reached,24
808,944,136,1.056901261,0.5554809,729,648,304,1,5.616002425,4.08859691,944,339,Left reached,24
955,989,34,1.160749102,1.184297443,689,717,311,331,6.281067288,4.330018615,382,390,Right reached,24
441,1377,936,1.537887975,1.143681512,399,581,198,1,19.23441312,6.032022426,514,1035,Right reached,24
908,957,49,1.924641659,0.550199507,547,538,351,1,17.01790187,3.782084215,659,387,Left reached,24
863,960,97,2.307597053,2.550302685,519,528,242,268,17.17711857,17.66637624,702,729,Right reached,24
777,982,205,0.52461514,1.091360454,569,786,226,1,3.965284235,4.208496604,314,339,Right reached,24
955,963,8,1.073352152,0.522800759,691,619,339,1,5.556824372,3.766632319,407,1,Left reached,24
1057,1118,61,1.065978729,0.995048055,376,802,60,1,9.375067292,3.290312965,888,1053,Left reached,24
1245,1301,56,0.63127394,0.80345927,755,981,136,1,2.970908171,3.837606999,285,1253,Right reached,24
705,1836,1131,1.367693716,0.620330088,567,592,231,225,14.05631903,3.621749434,1030,318,Left reached,24
670,1043,373,0.659561766,1.233912487,607,673,251,1,5.211309113,6.467185774,317,338,Right reached,24
591,1454,863,1.209437072,1.270532153,580,430,250,81,5.438178431,11.27274229,312,576,Left reached,24
939,1297,358,1.53446892,1.6148521,477,500,90,253,9.850928539,11.2407858,365,1235,Left reached,24
729,928,199,1.081881741,1.686165706,453,523,282,54,9.412365468,12.34189751,557,393,Right reached,24
640,1741,1101,1.657990943,0.691769854,484,442,1,36,12.93956547,5.288298506,691,308,Left reached,24
945,984,39,1.02692679,0.388242272,732,706,169,103,5.54738088,1.837122061,979,269,Right reached,24
996,1080,84,0.973087926,0.963998264,800,865,301,286,4.263838584,3.907675987,1031,366,Right reached,24
842,1035,193,0.485162213,1.073747784,603,813,1,256,2.310828223,3.931362964,292,342,Right reached,24
1013,1101,88,0.950111969,1.632599137,780,526,304,1,6.047440038,10.80849974,970,666,Right reached,24
685,801,116,1.617193501,0.56667021,398,388,199,1,19.95746544,4.395284508,796,269,Left reached,24
911,979,68,1.034528538,1.445495983,695,473,184,1,5.13598834,12.58910223,852,958,Right reached,24
989,1870,881,1.571073332,0.941464224,415,754,225,239,12.57558493,5.90535459,317,309,Left reached,24
997,1077,80,1.773887244,1.004398184,549,875,355,1,13.39041618,5.786345004,439,1,Right reached,24
497,1021,524,1.408822997,0.941846896,405,929,232,248,14.11514108,5.61507253,524,316,Right reached,24
806,983,177,1.002281395,0.567279306,700,491,295,1,4.116701596,4.332442364,366,361,Left reached,24
640,1095,455,1.544834395,1.374195827,490,488,287,307,11.89324074,13.36018739,387,610,Left reached,24
721,955,234,1.05629891,1.857513219,474,559,21,330,9.009389611,11.55477285,392,427,Right reached,24
715,924,209,0.750593248,1.274403315,604,722,294,321,3.729507667,6.838734357,365,394,Right reached,24
1112,1166,54,1.333274853,1.593195819,536,528,77,38,7.516321142,10.19570413,637,391,Left reached,24
1054,1153,99,2.451794178,2.720859896,646,643,349,343,20.45480782,22.55178812,820,841,Right reached,24
588,988,400,0.866120623,1.438996357,402,455,49,62,7.013268471,9.855948336,299,323,Right reached,24
641,931,290,1.111081085,0.879305414,754,424,279,19,5.796659052,8.554311905,926,739,Left reached,24
1136,1246,110,1.228224543,0.88726572,476,938,284,294,9.203562852,3.770746255,369,344,Left reached,24
620,1019,399,0.923487393,1.600236309,416,478,226,1,7.303698044,10.08605608,326,328,Right reached,24
976,999,23,1.57292936,1.125872133,556,822,6,1,9.263748223,5.038723597,420,378,Left reached,24
743,932,189,1.568838992,1.292511061,578,489,85,301,12.41109387,12.21711226,702,587,Left reached,24
1010,1050,40,2.27814646,1.34660539,538,467,240,84,19.81833319,10.75703102,692,614,Right reached,24
963,1060,97,1.081823419,0.990040821,729,459,238,255,4.389800878,7.129599603,829,574,Right reached,24
638,1084,446,0.686535518,1.866051595,563,514,95,234,3.595453354,11.60728475,659,643,Right reached,24
898,947,49,1.255624326,1.319895513,486,459,1,250,8.569711772,9.155280478,350,335,Right reached,24
485,771,286,1.090811688,1.389043102,377,659,1,209,9.092407734,5.858231074,272,277,Right reached,24
889,1070,181,1.486896426,1.220898529,485,748,252,1,9.7248249,5.896755071,352,335,Left reached,24
928,973,45,1.028251634,1.137249299,606,693,271,270,4.733668488,5.943500188,332,332,Right reached,24
740,875,135,0.529702652,1.661450543,529,484,217,107,3.215652996,11.12220041,294,344,Right reached,24
933,942,9,0.915878965,0.937039844,703,589,209,36,5.058612607,3.437962127,942,309,Right reached,24
929,1083,154,0.80448943,0.843151271,825,430,243,1,3.301750827,6.699118123,317,547,Left reached,24
1118,1267,149,0.82997424,0.870562661,402,893,237,267,8.046007412,3.574507317,490,322,Left reached,24
909,966,57,1.34546733,1.118234062,452,403,232,1,8.923251041,11.26879596,325,516,Right reached,24
982,1011,29,0.905413354,0.979039281,695,675,224,218,4.01404804,3.5191883,297,290,Right reached,24
1009,1152,143,1.045185228,1.43899403,502,500,293,1,7.651535336,10.35854033,369,387,Left reached,24
809,1038,229,1.410908097,2.56338088,452,546,246,1,10.44418085,19.38859562,613,731,Right reached,24
620,974,354,1.188490815,1.055946866,515,594,91,215,10.55812854,13.75511702,944,707,Left reached,24
603,1310,707,1.668299412,0.89242069,479,379,202,1,14.22661697,6.766662413,600,274,Left reached,24
643,947,304,1.352261009,0.666752089,473,466,209,1,13.04956358,5.348785447,703,738,Left reached,24
856,944,88,1.353622556,0.391643614,476,701,239,1,9.112711678,1.880537589,364,328,Right reached,24
717,936,219,1.034234113,0.75020668,710,397,227,218,4.709448665,5.700934862,1,296,Left reached,24
1083,1149,66,1.326512915,0.903794103,532,812,1,315,8.926034625,3.229457369,408,393,Right reached,24
987,1037,50,1.981403489,2.337756208,562,527,270,244,13.52484624,15.84522747,759,737,Right reached,24
903,1141,238,0.514417992,0.871199374,641,836,114,139,2.955334288,4.593575185,368,360,Right reached,24
1124,1622,498,0.903549312,1.170031894,844,430,234,64,3.545685442,7.652964695,1194,321,Right reached,24
624,1250,626,1.084231936,0.676808603,724,592,1,1,4.562822789,6.600491204,318,300,Left reached,24
735,935,200,0.520650229,0.999344573,445,659,1,145,3.448561437,5.411207196,329,316,Right reached,24
482,1154,672,0.980420023,1.263203488,396,389,63,58,7.777947753,5.215885698,533,244,Right reached,24
865,958,93,1.164893337,1.029887343,446,662,205,1,7.393589074,4.502918997,312,1,Left reached,24
1007,1045,38,1.189492719,1.076817429,474,419,62,21,7.083391065,10.25967918,342,530,Left reached,24
973,1386,413,0.975613036,1.310314522,700,458,229,241,4.177833982,9.317733301,470,336,Right reached,24
679,964,285,1.244118659,0.601489791,466,558,217,185,7.608513746,3.413147822,322,274,Left reached,24
781,1067,286,0.497719024,1.402097414,602,464,1,260,2.626453314,9.90840947,815,347,Right reached,24
959,2026,1067,1.581149938,1.513352246,504,511,253,37,13.56937018,10.43180472,612,362,Right reached,24
636,836,200,1.123409315,0.643734789,561,444,191,183,4.843802859,4.999211504,252,257,Left reached,24
782,1099,317,0.503464652,0.835983922,555,834,3,1,2.433631309,4.103478205,304,310,Right reached,24
946,971,25,1.196165764,1.612481578,413,549,180,1,8.793050511,14.27415732,296,657,Right reached,24
957,958,1,1.283141329,1.09580242,451,823,181,169,7.85181966,3.001492428,317,300,Right reached,24
639,843,204,0.548440929,1.616048473,471,413,1,26,4.739199474,10.21641295,223,274,Right reached,24
891,940,49,1.049056499,1.033068289,631,669,195,1,3.843265975,6.725283686,433,1,Right reached,24
864,1001,137,1.056148774,0.523754661,739,682,286,255,5.602587721,2.600235186,960,1001,Left reached,24
944,954,10,1.148687056,1.231490605,685,698,288,284,5.031758486,6.389770229,393,350,Right reached,24
645,904,259,1.452842947,2.39622945,435,492,241,225,12.91316307,19.49684346,574,638,Right reached,24
1041,3041,2000,1.349274878,1.015700425,516,869,284,1,7.944468034,4.195992445,399,1146,Left reached,24
742,1052,310,0.557993939,0.940128902,536,635,207,196,3.309983785,3.423482555,304,280,Right reached,24
846,886,40,1.367406364,0.472427313,452,590,1,56,11.38710265,3.169170956,886,299,Right reached,24
802,1011,209,0.909153473,1.025553209,706,362,190,141,3.866156984,11.41594176,1011,470,Left reached,24
784,1151,367,1.028894416,0.797277774,398,699,207,1,10.37621252,3.832703305,505,1097,Right reached,24
947,972,25,1.735026294,1.690715703,551,547,311,82,13.32420492,10.43179264,667,662,Right reached,24
899,1004,105,1.398462862,1.47116777,525,448,282,1,12.30093065,11.66606837,1004,338,Right reached,24
746,1176,430,1.286129457,0.932187426,547,504,329,104,11.46496837,8.310072646,774,603,Left reached,24
850,1015,165,1.212355895,1.553770071,606,504,250,245,5.691256369,10.11889802,310,336,Right reached,24
628,768,140,1.717710771,0.926202186,512,431,256,121,11.47742682,6.75397961,711,326,Left reached,24
652,985,333,0.679634229,1.500256262,595,507,225,221,4.526114743,8.027720403,312,353,Right reached,24
703,927,224,0.644723092,1.11619252,566,673,228,234,3.917605681,4.51246276,305,313,Right reached,24
834,1124,290,0.514760323,0.919333204,605,803,1,1,2.451047038,3.449821506,498,16,Right reached,24
860,927,67,1.022015049,1.492524372,679,454,227,158,3.737668351,8.977105063,321,320,Left reached,24
889,1157,268,0.41875289,0.814699084,623,918,114,210,1.749815014,3.653359181,302,317,Right reached,24
887,1189,302,0.883779378,0.520865295,760,845,154,1,2.778341893,8.194969946,360,949,Left reached,24
